ticker,year,sigma_E,method,days_used,flag,size_bucket
PNFP,2019,0.25639161845517255,daily_252,251,,small
PNFP,2020,0.247702402395208,daily_252,252,,small
PNFP,2021,0.6923110242956135,daily_252,253,,small
PNFP,2022,0.3323169731718788,daily_252,252,,small
PNFP,2023,0.35092340707230424,daily_252,251,,
PPBI.O^I25,2016,0.21745348880032755,daily_252,252,,
PPBI.O^I25,2017,0.27359275152430307,daily_252,252,,
PPBI.O^I25,2018,0.2897636181645131,daily_252,251,,
PPBI.O^I25,2019,0.3108140555567804,daily_252,251,,
PPBI.O^I25,2020,0.27253137351447615,daily_252,252,,
PPBI.O^I25,2021,0.7140321896556996,daily_252,253,,
PPBI.O^I25,2022,0.32815096203280303,daily_252,252,,
PPBI.O^I25,2023,0.3239108705420025,daily_252,251,,
PRK,2016,0.2460512556908366,daily_252,252,,small
PRK,2017,0.2618085651905988,daily_252,252,,small
PRK,2018,0.2214032697401893,daily_252,251,,small
PRK,2019,0.24294904862307298,daily_252,251,,small
PRK,2020,0.21461158243788092,daily_252,252,,small
PRK,2021,0.5773913895751949,daily_252,253,,small
PRK,2022,0.298657682461877,daily_252,252,,small
PRK,2023,0.2569297796411831,daily_252,251,,small
PVBC,2016,0.282009405781674,daily_partial,117,insufficient_days,
PVBC,2017,0.219401913945223,daily_252,252,,
PVBC,2018,0.33241881065601453,daily_252,251,,
PVBC,2019,0.3904281817124108,daily_252,251,,
PVBC,2020,0.2953150176240288,daily_252,252,,
PVBC,2021,0.4727565682353949,daily_252,253,,small
PVBC,2022,0.29055411779496687,daily_252,252,,small
PVBC,2023,0.45475883008551593,daily_252,251,,
PWOD.O^G25,2016,0.20237647958382174,daily_252,252,,
PWOD.O^G25,2017,0.2882813663085731,daily_252,252,,
PWOD.O^G25,2018,0.21153792128900162,daily_252,251,,
PWOD.O^G25,2019,0.19634505524672002,daily_252,251,,
PWOD.O^G25,2020,0.22013615937098616,daily_252,252,,
PWOD.O^G25,2021,0.622551740369997,daily_252,253,,
PWOD.O^G25,2022,0.26446708310666284,daily_252,252,,
PWOD.O^G25,2023,0.17452709441177164,daily_252,251,,
QCRH,2016,0.21651414300773603,daily_252,252,,
QCRH,2017,0.24043371146730888,daily_252,252,,small
QCRH,2018,0.22406777287397053,daily_252,251,,small
QCRH,2019,0.2456202533502081,daily_252,251,,small
QCRH,2020,0.24136108513784638,daily_252,252,,small
QCRH,2021,0.6672768712316317,daily_252,253,,small
QCRH,2022,0.2679535373067957,daily_252,252,,small
QCRH,2023,0.2683649968088681,daily_252,251,,
RBB,2016,,imputed_peer,0,no_daily_data,
RBB,2017,,imputed_peer,0,no_daily_data,
RBB,2018,0.1672072502854341,daily_partial,109,insufficient_days,small
RBB,2019,0.25480269197101185,daily_252,251,,small
RBB,2020,0.29085629510719313,daily_252,252,,small
RBB,2021,0.578626005630816,daily_252,253,,small
RBB,2022,0.31383151177708796,daily_252,252,,small
RBB,2023,0.28798569861183965,daily_252,251,,small
RBCAA,2016,0.22843511043485387,daily_252,252,,
RBCAA,2017,0.23800261259679892,daily_252,252,,small
RBCAA,2018,0.24570975917576177,daily_252,251,,small
RBCAA,2019,0.25553471736337213,daily_252,251,,small
RBCAA,2020,0.2783177536248312,daily_252,252,,small
RBCAA,2021,0.649132652012163,daily_252,253,,small
RBCAA,2022,0.25570019087815943,daily_252,252,,small
RBCAA,2023,0.24488603363302555,daily_252,251,,small
RF,2016,0.2775756904970454,daily_252,252,,mid
RF,2017,0.34189695604864934,daily_252,252,,mid
RF,2018,0.22659595805484056,daily_252,251,,mid
RF,2019,0.2661566403725935,daily_252,251,,mid
RF,2020,0.25852357723316616,daily_252,252,,mid
RF,2021,0.7103924819827174,daily_252,253,,mid
RF,2022,0.31950090566846046,daily_252,252,,mid
RF,2023,0.3627128578593047,daily_252,251,,
RMBI,2016,,imputed_peer,0,no_daily_data,
RMBI,2017,,imputed_peer,0,no_daily_data,
RMBI,2018,,imputed_peer,0,no_daily_data,
RMBI,2019,,imputed_peer,0,no_daily_data,
RMBI,2020,0.15853367751141778,daily_partial,126,insufficient_days,small
RMBI,2021,0.4321481752720885,daily_252,253,,small
RMBI,2022,0.21958060301770435,daily_252,252,,small
RMBI,2023,0.21256905052191852,daily_252,251,,small
RNST,2016,0.2364840051229442,imputed_peer,0,no_daily_data,small
RNST,2017,0.2602568778080121,imputed_peer,0,no_daily_data,small
RNST,2018,0.245226588249759,imputed_peer,0,no_daily_data,small
RNST,2019,0.24332152929237977,imputed_peer,0,no_daily_data,small
RNST,2020,0.23780468310986325,imputed_peer,0,no_daily_data,small
RNST,2021,0.6550777488618563,imputed_peer,0,no_daily_data,small
RNST,2022,0.29782618194732896,imputed_peer,0,no_daily_data,small
RNST,2023,,imputed_peer,0,no_daily_data,
RRBI,2016,,imputed_peer,0,no_daily_data,
RRBI,2017,,imputed_peer,0,no_daily_data,
RRBI,2018,,imputed_peer,0,no_daily_data,
RRBI,2019,,imputed_peer,0,no_daily_data,
RRBI,2020,0.20746970890586514,daily_partial,167,insufficient_days,small
RRBI,2021,0.6689399839798872,daily_252,253,,small
RRBI,2022,0.3015724733621602,daily_252,252,,small
RRBI,2023,0.29800107502639217,daily_252,251,,small
SBCF,2016,0.23115087396314718,daily_252,252,,
SBCF,2017,0.22901159745793634,daily_252,252,,small
SBCF,2018,0.2528919578139739,daily_252,251,,small
SBCF,2019,0.29889966573285526,daily_252,251,,small
SBCF,2020,0.2583428321929893,daily_252,252,,small
SBCF,2021,0.6688871152361128,daily_252,253,,small
SBCF,2022,0.33745334157695306,daily_252,252,,small
SBCF,2023,0.3064420012019676,daily_252,251,,
SBFG,2016,0.28341505360048463,daily_252,251,,
SBFG,2017,0.2986806053999253,daily_252,252,,
SBFG,2018,0.25723751184495214,daily_252,251,,small
SBFG,2019,0.2086910350943255,daily_252,251,,small
SBFG,2020,0.1857691132996727,daily_252,252,,small
SBFG,2021,0.6122425942669965,daily_252,253,,small
SBFG,2022,0.26849326770328824,daily_252,252,,small
SBFG,2023,0.24697123881089936,daily_252,251,,small
SBNY,2016,0.23650232103982077,daily_252,252,,small
SBNY,2017,0.3072308380875851,daily_252,252,,small
SBNY,2018,0.22996036626114452,daily_252,251,,small
SBNY,2019,0.27295901227312414,daily_252,251,,small
SBNY,2020,0.24495684268731524,daily_252,252,,small
SBNY,2021,0.6808851183052193,daily_252,253,,
SBNY,2022,0.3933607134829385,daily_252,252,,
SBNY,2023,0.5140850275012191,daily_252,251,,
SBSI,2016,0.27921403401411315,daily_252,252,,
SBSI,2017,0.2963584338919891,daily_252,252,,small
SBSI,2018,0.235967922807012,daily_252,251,,small
SBSI,2019,0.2333278503946171,daily_252,251,,small
SBSI,2020,0.2042413788835161,daily_252,252,,small
SBSI,2021,0.5155362093238317,daily_252,253,,small
SBSI,2022,0.2718376435587732,daily_252,252,,small
SBSI,2023,0.24524338673113968,daily_252,251,,small
SFBS,2016,0.2364840051229442,imputed_peer,0,no_daily_data,small
SFBS,2017,0.2602568778080121,imputed_peer,0,no_daily_data,small
SFBS,2018,0.245226588249759,imputed_peer,0,no_daily_data,small
SFBS,2019,0.24332152929237977,imputed_peer,0,no_daily_data,small
SFBS,2020,0.23780468310986325,imputed_peer,0,no_daily_data,small
SFBS,2021,0.6550777488618563,imputed_peer,0,no_daily_data,small
SFBS,2022,0.25106704921026546,daily_partial,136,insufficient_days,small
SFBS,2023,0.3165516119880849,daily_252,251,,
SFNC,2016,0.25446643388941903,daily_252,252,,small
SFNC,2017,0.276861333589923,daily_252,252,,small
SFNC,2018,0.23921932798680354,daily_252,251,,small
SFNC,2019,0.26082102233103743,daily_252,251,,small
SFNC,2020,0.2620107543515355,daily_252,252,,small
SFNC,2021,0.6200067222335999,daily_252,253,,small
SFNC,2022,0.32854419793018663,daily_252,252,,small
SFNC,2023,0.27624281873734907,daily_252,251,,small
SFST,2016,0.3937882484060259,daily_252,252,,
SFST,2017,0.28160331800863797,daily_252,252,,
SFST,2018,0.23063904744688946,daily_252,251,,small
SFST,2019,0.213609992984259,daily_252,251,,small
SFST,2020,0.24632694670386032,daily_252,252,,small
SFST,2021,0.8097715944414636,daily_252,253,,small
SFST,2022,0.31617903150684645,daily_252,252,,small
SFST,2023,0.26034485780909317,daily_252,251,,small
SHBI,2016,0.22107078712555664,daily_252,252,,
SHBI,2017,0.24250822730824842,daily_252,252,,
SHBI,2018,0.19830899230354074,daily_252,251,,small
SHBI,2019,0.24661913974765526,daily_252,251,,small
SHBI,2020,0.2205232923370867,daily_252,252,,small
SHBI,2021,0.87707721881318,daily_252,253,,small
SHBI,2022,0.255120391709495,daily_252,252,,small
SHBI,2023,0.21772011113524037,daily_252,251,,small
SMBK,2016,0.41667794418555254,daily_252,253,,
SMBK,2017,0.36117885870303384,daily_252,250,,
SMBK,2018,0.2722802634624963,daily_252,251,,small
SMBK,2019,0.27682932330859317,daily_252,251,,small
SMBK,2020,0.2363769137507673,daily_252,252,,small
SMBK,2021,0.7335107401461792,daily_252,253,,small
SMBK,2022,0.24993912317461706,daily_252,252,,small
SMBK,2023,0.2602538953804441,daily_252,251,,small
SNV,2016,0.2235754132797053,daily_252,252,,small
SNV,2017,0.272076053767611,daily_252,252,,small
SNV,2018,0.20242580273016758,daily_252,251,,small
SNV,2019,0.25644541838120355,daily_252,251,,small
SNV,2020,0.2850647262514521,daily_252,252,,small
SNV,2021,0.8628144164314484,daily_252,253,,small
SNV,2022,0.3416411497974732,daily_252,252,,small
SNV,2023,0.3957471540516553,daily_252,251,,small
SPFI,2016,,imputed_peer,0,no_daily_data,
SPFI,2017,,imputed_peer,0,no_daily_data,
SPFI,2018,,imputed_peer,0,no_daily_data,
SPFI,2019,,imputed_peer,0,no_daily_data,
SPFI,2020,0.24819624527288878,daily_partial,163,insufficient_days,small
SPFI,2021,0.7240167563162441,daily_252,253,,small
SPFI,2022,0.29629743221880855,daily_252,252,,small
SPFI,2023,0.25126848638665983,daily_252,251,,small
SRCE,2016,0.24544286166257087,daily_252,252,,
SRCE,2017,0.22879875853528814,daily_252,252,,small
SRCE,2018,0.21928372957299794,daily_252,251,,small
SRCE,2019,0.2308466641895133,daily_252,251,,small
SRCE,2020,0.2172195375252246,daily_252,252,,small
SRCE,2021,0.5761342620840685,daily_252,253,,small
SRCE,2022,0.2855521397929257,daily_252,252,,small
SRCE,2023,0.266566641713836,daily_252,251,,
SSB,2016,0.2364840051229442,imputed_peer,0,no_daily_data,small
SSB,2017,0.2602568778080121,imputed_peer,0,no_daily_data,small
SSB,2018,0.245226588249759,imputed_peer,0,no_daily_data,small
SSB,2019,0.24332152929237977,imputed_peer,0,no_daily_data,small
SSB,2020,0.23780468310986325,imputed_peer,0,no_daily_data,small
SSB,2021,0.6550777488618563,imputed_peer,0,no_daily_data,small
SSB,2022,0.29782618194732896,imputed_peer,0,no_daily_data,small
SSB,2023,0.2671130394526987,imputed_peer,0,no_daily_data,small
STBA,2016,0.2364590921869988,daily_252,252,,
STBA,2017,0.28520905558514215,daily_252,252,,small
STBA,2018,0.2519224302342708,daily_252,251,,small
STBA,2019,0.22896209972615816,daily_252,251,,small
STBA,2020,0.2181159698707197,daily_252,252,,small
STBA,2021,0.5987263050972941,daily_252,253,,small
STBA,2022,0.32126312086823117,daily_252,252,,small
STBA,2023,0.23687133860651668,daily_252,251,,small
STEL,2016,,imputed_peer,0,no_daily_data,
STEL,2017,,imputed_peer,0,no_daily_data,
STEL,2018,,imputed_peer,35,no_daily_data,
STEL,2019,0.2188224950112741,daily_252,251,,small
STEL,2020,0.24510670305371107,daily_252,252,,small
STEL,2021,0.7825581274564173,daily_252,253,,small
STEL,2022,0.30582345437161107,daily_252,252,,small
STEL,2023,0.2871118683778281,daily_252,251,,
SYBT,2016,0.23745131047525495,daily_252,252,,
SYBT,2017,0.2357558384493781,daily_252,252,,small
SYBT,2018,0.259284659357289,daily_252,251,,small
SYBT,2019,0.23024259547292514,daily_252,251,,small
SYBT,2020,0.2049697282405638,daily_252,252,,small
SYBT,2021,0.5638056975723946,daily_252,253,,small
SYBT,2022,0.273919716247019,daily_252,252,,small
SYBT,2023,0.26562700556079283,daily_252,251,,
TBBK,2016,0.3884731761946825,daily_252,252,,
TBBK,2017,0.5532513203244112,daily_252,252,,small
TBBK,2018,0.46546521781827527,daily_252,251,,small
TBBK,2019,0.30600159893949264,daily_252,251,,small
TBBK,2020,0.3416462291892004,daily_252,252,,small
TBBK,2021,0.9266383221752206,daily_252,253,,small
TBBK,2022,0.45140022497865223,daily_252,252,,
TBBK,2023,0.4624077741540281,daily_252,251,,small
TCBI,2016,0.31731092214033824,daily_252,252,,small
TCBI,2017,0.4194431566777778,daily_252,252,,small
TCBI,2018,0.29789563942668784,daily_252,251,,small
TCBI,2019,0.3090377908125263,daily_252,251,,small
TCBI,2020,0.3274007886637742,daily_252,252,,small
TCBI,2021,0.8238771994882542,daily_252,253,,small
TCBI,2022,0.39971435857007803,daily_252,252,,small
TCBI,2023,0.36471100254639727,daily_252,251,,small
TCBK,2016,0.20805948182743134,daily_252,252,,
TCBK,2017,0.23100168676048172,daily_252,252,,small
TCBK,2018,0.2336778286651766,daily_252,251,,small
TCBK,2019,0.20678855053287143,daily_252,251,,small
TCBK,2020,0.19264571064048477,daily_252,252,,small
TCBK,2021,0.5507887448827405,daily_252,253,,small
TCBK,2022,0.30206119130001613,daily_252,252,,small
TCBK,2023,0.2669817933568917,daily_252,251,,
TFC,2016,0.21288815954008147,daily_252,252,,mid
TFC,2017,0.2329371259923461,daily_252,252,,mid
TFC,2018,0.17208353044582844,daily_252,251,,mid
TFC,2019,0.21794444194031518,daily_252,251,,
TFC,2020,0.20639644634649304,daily_252,252,,large
TFC,2021,0.6671290471720958,daily_252,253,,large
TFC,2022,0.2820050187874403,daily_252,252,,large
TFC,2023,0.32354893997611656,daily_252,251,,large
TFIN,2016,0.2876089574450086,daily_252,252,,
TFIN,2017,0.28883368205887827,daily_252,252,,small
TFIN,2018,0.2669193633592125,daily_252,251,,small
TFIN,2019,0.2973018529588031,daily_252,251,,small
TFIN,2020,0.2941917337137358,daily_252,252,,small
TFIN,2021,0.7526445541651002,daily_252,253,,small
TFIN,2022,0.4091570790811872,daily_252,252,,small
TFIN,2023,0.5140850275012191,daily_252,251,,small
THFF,2016,0.192208232247937,daily_252,252,,
THFF,2017,0.21400873438985316,daily_252,252,,small
THFF,2018,0.23384064993107448,daily_252,251,,small
THFF,2019,0.2619107849163043,daily_252,251,,small
THFF,2020,0.23796926036118282,daily_252,252,,small
THFF,2021,0.5224421011061688,daily_252,253,,small
THFF,2022,0.23370450937945908,daily_252,252,,small
THFF,2023,0.17924421880089428,daily_252,251,,small
TMP,2016,0.22983885375676735,daily_252,252,,
TMP,2017,0.2586319089218523,daily_252,252,,small
TMP,2018,0.25903819029271574,daily_252,251,,small
TMP,2019,0.2624790754937218,daily_252,251,,small
TMP,2020,0.21032826074360292,daily_252,252,,small
TMP,2021,0.5789004367452381,daily_252,253,,small
TMP,2022,0.30990877858954113,daily_252,252,,
TMP,2023,0.23879430982169159,daily_252,251,,
TOWN,2016,0.2265376311614691,daily_252,252,,small
TOWN,2017,0.23326052801560285,daily_252,252,,small
TOWN,2018,0.22853096183857596,daily_252,251,,small
TOWN,2019,0.21972129909715926,daily_252,251,,small
TOWN,2020,0.21182238760861505,daily_252,252,,small
TOWN,2021,0.5898420595958465,daily_252,253,,small
TOWN,2022,0.2936360427051888,daily_252,252,,
TOWN,2023,0.24627910104556008,daily_252,251,,
TRMK,2016,0.22307827395214838,daily_252,252,,small
TRMK,2017,0.23426235077710558,daily_252,252,,small
TRMK,2018,0.2182722517733622,daily_252,251,,small
TRMK,2019,0.22150066426454731,daily_252,251,,small
TRMK,2020,0.2054103725462739,daily_252,252,,small
TRMK,2021,0.539444432989176,daily_252,253,,small
TRMK,2022,0.3076834929162622,daily_252,252,,small
TRMK,2023,0.23094165020600724,daily_252,251,,
TRST,2016,0.23393553305571763,daily_252,252,,
TRST,2017,0.2606138000948262,daily_252,252,,small
TRST,2018,0.2547603031790585,daily_252,251,,small
TRST,2019,0.23333222748715046,daily_252,251,,small
TRST,2020,0.20406499271859194,daily_252,252,,small
TRST,2021,0.6177422940923482,daily_252,253,,small
TRST,2022,0.2420344806080296,daily_252,252,,small
TRST,2023,0.20788394977283445,daily_252,251,,small
UBFO,2016,0.17348756361321638,daily_252,252,,
UBFO,2017,0.3576919606130252,daily_252,252,,
UBFO,2018,0.2865988146151465,daily_252,251,,small
UBFO,2019,0.24040332422131502,daily_252,251,,small
UBFO,2020,0.21957439338253829,daily_252,252,,small
UBFO,2021,0.8884820596420134,daily_252,253,,
UBFO,2022,0.24609286967236035,daily_252,252,,
UBFO,2023,0.20340600919553942,daily_252,251,,
UBSI,2016,0.23565497836858862,daily_252,252,,small
UBSI,2017,0.2552383532111784,daily_252,252,,small
UBSI,2018,0.2435621928615812,daily_252,251,,small
UBSI,2019,0.23737748608205872,daily_252,251,,small
UBSI,2020,0.21957035517409865,daily_252,252,,small
UBSI,2021,0.6211299615177949,daily_252,253,,small
UBSI,2022,0.3178429757376402,daily_252,252,,small
UBSI,2023,0.2629016332092783,daily_252,251,,small
UCB,2016,0.2364840051229442,daily_252,252,,small
UCB,2017,0.25687944528072937,daily_252,252,,small
UCB,2018,0.2463904573617524,daily_252,251,,small
UCB,2019,0.2501859628137846,daily_252,251,,small
UCB,2020,0.24681184988111218,daily_252,252,,small
UCB,2021,0.6774174431656395,daily_252,253,,small
UCB,2022,0.30957614469420547,daily_252,252,,small
UCB,2023,0.294447431592881,daily_252,251,,small
UMBF,2016,0.25485332008628403,daily_252,252,,small
UMBF,2017,0.26730702412613144,daily_252,252,,small
UMBF,2018,0.24098335570209772,daily_252,251,,small
UMBF,2019,0.22562889998622151,daily_252,251,,small
UMBF,2020,0.22870656880556342,daily_252,252,,small
UMBF,2021,0.5704423208919189,daily_252,253,,small
UMBF,2022,0.310085984907406,daily_252,252,,small
UMBF,2023,0.302239948091486,daily_252,251,,small
UNB,2016,0.26408415181717376,daily_252,252,,
UNB,2017,0.31550748691767727,daily_252,252,,
UNB,2018,0.31640990281985054,daily_252,251,,small
UNB,2019,0.2378284976225044,daily_252,251,,small
UNB,2020,0.35607108501889545,daily_252,252,,small
UNB,2021,0.7693456479015901,daily_252,253,,small
UNB,2022,0.2747004142609173,daily_252,252,,small
UNB,2023,0.33474549302129053,daily_252,251,,small
UNTY,2016,0.26538627400486825,daily_252,252,,
UNTY,2017,0.33215185150826515,daily_252,252,,
UNTY,2018,0.2099771131624451,daily_252,251,,small
UNTY,2019,0.30137640470897237,daily_252,251,,small
UNTY,2020,0.29276644111161937,daily_252,252,,
UNTY,2021,0.9880256619281967,daily_252,253,,
UNTY,2022,0.31373933292962886,daily_252,252,,
UNTY,2023,0.20999634039792547,daily_252,251,,
USB,2016,0.2028963591105147,daily_252,252,,mid
USB,2017,0.20356385395900115,daily_252,252,,mid
USB,2018,0.1632766108253354,daily_252,251,,mid
USB,2019,0.18921712260194845,daily_252,251,,mid
USB,2020,0.16299567701138623,daily_252,252,,large
USB,2021,0.5838949384039546,daily_252,253,,large
USB,2022,0.26421628620575394,daily_252,252,,large
USB,2023,0.2917860538732647,daily_252,251,,large
UVSP,2016,0.20596090197858835,daily_252,252,,
UVSP,2017,0.19331389313659134,daily_252,252,,small
UVSP,2018,0.24718275081729238,daily_252,251,,small
UVSP,2019,0.21748142121654535,daily_252,251,,small
UVSP,2020,0.21205402705641013,daily_252,252,,small
UVSP,2021,0.6113793680482671,daily_252,253,,small
UVSP,2022,0.31337122208438045,daily_252,252,,small
UVSP,2023,0.2561722005337209,daily_252,251,,
VABK,2016,,imputed_peer,0,no_daily_data,
VABK,2017,,imputed_peer,0,no_daily_data,
VABK,2018,,imputed_peer,0,no_daily_data,
VABK,2019,,imputed_peer,0,no_daily_data,
VABK,2020,,imputed_peer,0,no_daily_data,
VABK,2021,,imputed_peer,0,no_daily_data,
VABK,2022,0.30842960451485685,daily_252,190,,
VABK,2023,0.22311361313116498,daily_252,251,,small
VBTX,2016,0.3043203678888866,daily_252,252,,
VBTX,2017,0.2948025172512067,daily_252,252,,small
VBTX,2018,0.22764249379034568,daily_252,251,,small
VBTX,2019,0.2921253033689728,daily_252,251,,
VBTX,2020,0.24636214484669744,daily_252,252,,
VBTX,2021,0.7391234416863524,daily_252,253,,
VBTX,2022,0.32527791939395256,daily_252,252,,
VBTX,2023,0.34216263025005683,daily_252,251,,
VLY,2016,0.19224215949250809,daily_252,252,,small
VLY,2017,0.24522833802210256,daily_252,252,,small
VLY,2018,0.21860941211411097,daily_252,251,,small
VLY,2019,0.23551430378410088,daily_252,251,,small
VLY,2020,0.23878530652014487,daily_252,252,,small
VLY,2021,0.6211847895653563,daily_252,253,,small
VLY,2022,0.3179534174483041,daily_252,252,,small
VLY,2023,0.32325053088738487,daily_252,251,,small
WABC,2016,0.2336862575571994,daily_252,252,,small
WABC,2017,0.2464461429914689,daily_252,252,,small
WABC,2018,0.228905970991147,daily_252,251,,small
WABC,2019,0.23408212423369643,daily_252,251,,small
WABC,2020,0.18474279906765206,daily_252,252,,small
WABC,2021,0.4469094805693018,daily_252,253,,small
WABC,2022,0.24280984616747495,daily_252,252,,small
WABC,2023,0.21923279922683653,daily_252,251,,
WAL,2016,0.249668779547875,daily_252,252,,
WAL,2017,0.32068916720132357,daily_252,252,,small
WAL,2018,0.24776984462960297,daily_252,251,,small
WAL,2019,0.26488803161657437,daily_252,251,,small
WAL,2020,0.2796198530409525,daily_252,252,,small
WAL,2021,0.7650428987559578,daily_252,253,,small
WAL,2022,0.3683253854816238,daily_252,252,,small
WAL,2023,0.44981025407255687,daily_252,251,,
WASH,2016,0.21421450113180643,daily_252,252,,
WASH,2017,0.24687865844937637,daily_252,252,,small
WASH,2018,0.24869512690819814,daily_252,251,,small
WASH,2019,0.22718469318409593,daily_252,251,,small
WASH,2020,0.2111510841578611,daily_252,252,,small
WASH,2021,0.5750074207931738,daily_252,253,,small
WASH,2022,0.28477906350798304,daily_252,252,,small
WASH,2023,0.2220405909838639,daily_252,251,,small
WBS,2016,0.25282081568664133,daily_252,252,,small
WBS,2017,0.2919326373064066,daily_252,252,,small
WBS,2018,0.24630014493934574,daily_252,251,,small
WBS,2019,0.26952678104911165,daily_252,251,,small
WBS,2020,0.3005826235605404,daily_252,252,,small
WBS,2021,0.7742974327246149,daily_252,253,,small
WBS,2022,0.3665458158334651,daily_252,252,,small
WBS,2023,0.35772892757739366,daily_252,251,,small
WFC,2016,0.19948264431111995,daily_252,252,,large
WFC,2017,0.2366522556807739,daily_252,252,,large
WFC,2018,0.1773862006904813,daily_252,251,,large
WFC,2019,0.2365762186196464,daily_252,251,,large
WFC,2020,0.19816482650782474,daily_252,252,,large
WFC,2021,0.6140947117568867,daily_252,253,,large
WFC,2022,0.33662681850460596,daily_252,252,,large
WFC,2023,0.3397095711912841,daily_252,251,,
WNEB,2016,0.14218325949464206,daily_252,252,,
WNEB,2017,0.20353843974279714,daily_252,252,,
WNEB,2018,0.2206996806830636,daily_252,251,,small
WNEB,2019,0.1835302261323666,daily_252,251,,small
WNEB,2020,0.2416916668649481,daily_252,252,,small
WNEB,2021,0.7638418083073238,daily_252,253,,small
WNEB,2022,0.31654231692446533,daily_252,252,,small
WNEB,2023,0.2945257469579628,daily_252,251,,
WSBC,2016,0.21557090922162084,daily_252,252,,small
WSBC,2017,0.21749726978112877,daily_252,252,,small
WSBC,2018,0.2297403205364822,daily_252,251,,small
WSBC,2019,0.21113074794165385,daily_252,251,,small
WSBC,2020,0.22327886060483854,daily_252,252,,small
WSBC,2021,0.5954779139026934,daily_252,253,,small
WSBC,2022,0.3204395925719785,daily_252,252,,small
WSBC,2023,0.2446048827161489,daily_252,251,,small
WSBF,2016,0.1397829863745966,daily_252,252,,
WSBF,2017,0.16494759668459674,daily_252,252,,
WSBF,2018,0.2156469832992565,daily_252,251,,
WSBF,2019,0.16667752075329229,daily_252,251,,
WSBF,2020,0.15853367751141778,daily_252,252,,
WSBF,2021,0.4141933279283645,daily_252,253,,small
WSBF,2022,0.18624834959635017,daily_252,252,,small
WSBF,2023,0.22841750493913476,daily_252,251,,
WSFS,2016,0.2208391454949733,daily_252,252,,small
WSFS,2017,0.26958523979393567,daily_252,252,,small
WSFS,2018,0.23729804833944104,daily_252,251,,small
WSFS,2019,0.25631892062933403,daily_252,251,,small
WSFS,2020,0.2294434845407719,daily_252,252,,small
WSFS,2021,0.6798268242795956,daily_252,253,,small
WSFS,2022,0.3400530728442244,daily_252,252,,small
WSFS,2023,0.3121271994385811,daily_252,251,,small
WTBA,2016,0.25810238485399634,daily_252,252,,
WTBA,2017,0.26989086967151715,daily_252,252,,small
WTBA,2018,0.23880221603826518,daily_252,251,,small
WTBA,2019,0.24024718574699444,daily_252,251,,small
WTBA,2020,0.2435447998484146,daily_252,252,,small
WTBA,2021,0.5721295896607146,daily_252,253,,small
WTBA,2022,0.2829281922876176,daily_252,252,,small
WTBA,2023,0.2749447049247645,daily_252,251,,small
WTFC,2016,0.22051048371437768,daily_252,252,,small
WTFC,2017,0.2766938244304992,daily_252,252,,small
WTFC,2018,0.2512774205952718,daily_252,251,,small
WTFC,2019,0.24668843847103586,daily_252,251,,small
WTFC,2020,0.2620419722756326,daily_252,252,,small
WTFC,2021,0.780267220656107,daily_252,253,,small
WTFC,2022,0.3325069933669653,daily_252,252,,small
WTFC,2023,0.32592733658798534,daily_252,251,,small
ZION,2016,0.27722056406582574,daily_252,252,,
ZION,2017,0.33474424812709613,daily_252,252,,
ZION,2018,0.22625846417730366,daily_252,251,,
ZION,2019,0.25028900046154323,daily_252,251,,small
ZION,2020,0.2520659965985808,daily_252,252,,small
ZION,2021,0.5900690592844725,daily_252,253,,small
ZION,2022,0.34937350128932065,daily_252,252,,small
ZION,2023,0.3811887314979723,daily_252,251,,
